old_id,old_tag,old_text,old_class,candidate_id,candidate_tag,candidate_text,candidate_class,id_similarity,text_similarity,class_similarity,tag_match,is_correct
,a,,shopping_cart_link,item_2_img_link,a,,,0.0,1.0,0.0,1,0
,a,,shopping_cart_link,item_2_title_link,a,Sauce Labs Onesie,,0.0,0.0,0.0,1,0
,a,,shopping_cart_link,item_3_img_link,a,,,0.0,1.0,0.0,1,0
,a,,shopping_cart_link,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.0,0.0,0.0,1,0
,a,,shopping_cart_link,,a,Twitter,,1.0,0.0,0.0,1,1
,a,,shopping_cart_link,,a,Facebook,,1.0,0.0,0.0,1,1
,a,,shopping_cart_link,,a,LinkedIn,,1.0,0.0,0.0,1,1
,a,,shopping_cart_link,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,1.0,0.0,0.35,0,1
item_4_img_link,a,,,react-burger-menu-btn,button,Open Menu,,0.22,0.0,1.0,0,0
item_4_img_link,a,,,react-burger-cross-btn,button,Close Menu,,0.16,0.0,1.0,0,0
item_4_img_link,a,,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_4_img_link,a,,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.0,0.0,0,0
item_4_img_link,a,,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_4_img_link,a,,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_4_img_link,a,,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.18,0.0,0.0,0,0
item_4_img_link,a,,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_4_img_link,a,,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.49,0.0,0.0,1,0
item_4_img_link,a,,,about_sidebar_link,a,About,bm-item menu-item,0.48,0.0,0.0,1,0
item_4_img_link,a,,,logout_sidebar_link,a,Logout,bm-item menu-item,0.47,0.0,0.0,1,0
item_4_img_link,a,,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.48,0.0,0.0,1,0
item_4_img_link,a,,,,a,,shopping_cart_link,0.0,1.0,0.0,1,0
item_4_img_link,a,,,item_4_img_link,a,,,1.0,1.0,1.0,1,1
item_4_img_link,a,,,item_4_title_link,a,Sauce Labs Backpack,,0.81,0.0,1.0,1,0
item_4_img_link,a,,,item_0_img_link,a,,,0.93,1.0,1.0,1,0
item_4_img_link,a,,,item_0_title_link,a,Sauce Labs Bike Light,,0.75,0.0,1.0,1,0
item_4_img_link,a,,,item_1_img_link,a,,,0.93,1.0,1.0,1,0
item_4_img_link,a,,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.75,0.0,1.0,1,0
item_4_img_link,a,,,item_5_img_link,a,,,0.93,1.0,1.0,1,0
item_4_img_link,a,,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.75,0.0,1.0,1,0
item_4_img_link,a,,,item_2_img_link,a,,,0.93,1.0,1.0,1,0
item_4_img_link,a,,,item_2_title_link,a,Sauce Labs Onesie,,0.75,0.0,1.0,1,0
item_4_img_link,a,,,item_3_img_link,a,,,0.93,1.0,1.0,1,0
item_4_img_link,a,,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.75,0.0,1.0,1,0
item_4_img_link,a,,,,a,Twitter,,0.0,0.0,1.0,1,0
item_4_img_link,a,,,,a,Facebook,,0.0,0.0,1.0,1,0
item_4_img_link,a,,,,a,LinkedIn,,0.0,0.0,1.0,1,0
item_4_img_link,a,,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.0,0.0,0,0
item_4_title_link,a,Sauce Labs Backpack,,react-burger-menu-btn,button,Open Menu,,0.26,0.14,1.0,0,0
item_4_title_link,a,Sauce Labs Backpack,,react-burger-cross-btn,button,Close Menu,,0.21,0.28,1.0,0,0
item_4_title_link,a,Sauce Labs Backpack,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.33,0.0,0,0
item_4_title_link,a,Sauce Labs Backpack,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.24,0.33,0.0,0,0
item_4_title_link,a,Sauce Labs Backpack,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.33,0.0,0,0
item_4_title_link,a,Sauce Labs Backpack,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.33,0.0,0,0
item_4_title_link,a,Sauce Labs Backpack,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.22,0.33,0.0,0,0
item_4_title_link,a,Sauce Labs Backpack,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.23,0.33,0.0,0,0
item_4_title_link,a,Sauce Labs Backpack,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.51,0.21,0.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,about_sidebar_link,a,About,bm-item menu-item,0.51,0.17,0.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,logout_sidebar_link,a,Logout,bm-item menu-item,0.5,0.08,0.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.51,0.35,0.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,,a,,shopping_cart_link,0.0,0.0,0.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_4_img_link,a,,,0.81,0.0,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_4_title_link,a,Sauce Labs Backpack,,1.0,1.0,1.0,1,1
item_4_title_link,a,Sauce Labs Backpack,,item_0_img_link,a,,,0.75,0.0,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_0_title_link,a,Sauce Labs Bike Light,,0.94,0.65,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_1_img_link,a,,,0.75,0.0,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.94,0.57,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_5_img_link,a,,,0.75,0.0,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.94,0.7,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_2_img_link,a,,,0.75,0.0,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_2_title_link,a,Sauce Labs Onesie,,0.94,0.61,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_3_img_link,a,,,0.75,0.0,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.94,0.23,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,,a,Twitter,,0.0,0.08,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,,a,Facebook,,0.0,0.37,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,,a,LinkedIn,,0.0,0.15,1.0,1,0
item_4_title_link,a,Sauce Labs Backpack,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.22,0.0,0,0
item_0_img_link,a,,,react-burger-menu-btn,button,Open Menu,,0.22,0.0,1.0,0,0
item_0_img_link,a,,,react-burger-cross-btn,button,Close Menu,,0.16,0.0,1.0,0,0
item_0_img_link,a,,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_0_img_link,a,,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.0,0.0,0,0
item_0_img_link,a,,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_0_img_link,a,,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_0_img_link,a,,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.18,0.0,0.0,0,0
item_0_img_link,a,,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_0_img_link,a,,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.49,0.0,0.0,1,0
item_0_img_link,a,,,about_sidebar_link,a,About,bm-item menu-item,0.48,0.0,0.0,1,0
item_0_img_link,a,,,logout_sidebar_link,a,Logout,bm-item menu-item,0.47,0.0,0.0,1,0
item_0_img_link,a,,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.48,0.0,0.0,1,0
item_0_img_link,a,,,,a,,shopping_cart_link,0.0,1.0,0.0,1,0
item_0_img_link,a,,,item_4_img_link,a,,,0.93,1.0,1.0,1,0
item_0_img_link,a,,,item_4_title_link,a,Sauce Labs Backpack,,0.75,0.0,1.0,1,0
item_0_img_link,a,,,item_0_img_link,a,,,1.0,1.0,1.0,1,1
item_0_img_link,a,,,item_0_title_link,a,Sauce Labs Bike Light,,0.81,0.0,1.0,1,0
item_0_img_link,a,,,item_1_img_link,a,,,0.93,1.0,1.0,1,0
item_0_img_link,a,,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.75,0.0,1.0,1,0
item_0_img_link,a,,,item_5_img_link,a,,,0.93,1.0,1.0,1,0
item_0_img_link,a,,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.75,0.0,1.0,1,0
item_0_img_link,a,,,item_2_img_link,a,,,0.93,1.0,1.0,1,0
item_0_img_link,a,,,item_2_title_link,a,Sauce Labs Onesie,,0.75,0.0,1.0,1,0
item_0_img_link,a,,,item_3_img_link,a,,,0.93,1.0,1.0,1,0
item_0_img_link,a,,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.75,0.0,1.0,1,0
item_0_img_link,a,,,,a,Twitter,,0.0,0.0,1.0,1,0
item_0_img_link,a,,,,a,Facebook,,0.0,0.0,1.0,1,0
item_0_img_link,a,,,,a,LinkedIn,,0.0,0.0,1.0,1,0
item_0_img_link,a,,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.0,0.0,0,0
item_0_title_link,a,Sauce Labs Bike Light,,react-burger-menu-btn,button,Open Menu,,0.26,0.2,1.0,0,0
item_0_title_link,a,Sauce Labs Bike Light,,react-burger-cross-btn,button,Close Menu,,0.21,0.32,1.0,0,0
item_0_title_link,a,Sauce Labs Bike Light,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.25,0.0,0,0
item_0_title_link,a,Sauce Labs Bike Light,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.24,0.25,0.0,0,0
item_0_title_link,a,Sauce Labs Bike Light,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.25,0.0,0,0
item_0_title_link,a,Sauce Labs Bike Light,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.25,0.0,0,0
item_0_title_link,a,Sauce Labs Bike Light,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.22,0.25,0.0,0,0
item_0_title_link,a,Sauce Labs Bike Light,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.23,0.25,0.0,0,0
item_0_title_link,a,Sauce Labs Bike Light,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.51,0.33,0.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,about_sidebar_link,a,About,bm-item menu-item,0.51,0.23,0.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,logout_sidebar_link,a,Logout,bm-item menu-item,0.5,0.22,0.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.51,0.33,0.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,,a,,shopping_cart_link,0.0,0.0,0.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_4_img_link,a,,,0.75,0.0,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_4_title_link,a,Sauce Labs Backpack,,0.94,0.65,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_0_img_link,a,,,0.81,0.0,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_0_title_link,a,Sauce Labs Bike Light,,1.0,1.0,1.0,1,1
item_0_title_link,a,Sauce Labs Bike Light,,item_1_img_link,a,,,0.75,0.0,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.94,0.68,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_5_img_link,a,,,0.75,0.0,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.94,0.62,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_2_img_link,a,,,0.75,0.0,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_2_title_link,a,Sauce Labs Onesie,,0.94,0.68,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_3_img_link,a,,,0.75,0.0,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.94,0.3,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,,a,Twitter,,0.0,0.14,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,,a,Facebook,,0.0,0.34,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,,a,LinkedIn,,0.0,0.34,1.0,1,0
item_0_title_link,a,Sauce Labs Bike Light,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.31,0.0,0,0
item_1_img_link,a,,,react-burger-menu-btn,button,Open Menu,,0.22,0.0,1.0,0,0
item_1_img_link,a,,,react-burger-cross-btn,button,Close Menu,,0.16,0.0,1.0,0,0
item_1_img_link,a,,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_1_img_link,a,,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.0,0.0,0,0
item_1_img_link,a,,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_1_img_link,a,,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_1_img_link,a,,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.18,0.0,0.0,0,0
item_1_img_link,a,,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_1_img_link,a,,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.49,0.0,0.0,1,0
item_1_img_link,a,,,about_sidebar_link,a,About,bm-item menu-item,0.48,0.0,0.0,1,0
item_1_img_link,a,,,logout_sidebar_link,a,Logout,bm-item menu-item,0.47,0.0,0.0,1,0
item_1_img_link,a,,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.48,0.0,0.0,1,0
item_1_img_link,a,,,,a,,shopping_cart_link,0.0,1.0,0.0,1,0
item_1_img_link,a,,,item_4_img_link,a,,,0.93,1.0,1.0,1,0
item_1_img_link,a,,,item_4_title_link,a,Sauce Labs Backpack,,0.75,0.0,1.0,1,0
item_1_img_link,a,,,item_0_img_link,a,,,0.93,1.0,1.0,1,0
item_1_img_link,a,,,item_0_title_link,a,Sauce Labs Bike Light,,0.75,0.0,1.0,1,0
item_1_img_link,a,,,item_1_img_link,a,,,1.0,1.0,1.0,1,1
item_1_img_link,a,,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.81,0.0,1.0,1,0
item_1_img_link,a,,,item_5_img_link,a,,,0.93,1.0,1.0,1,0
item_1_img_link,a,,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.75,0.0,1.0,1,0
item_1_img_link,a,,,item_2_img_link,a,,,0.93,1.0,1.0,1,0
item_1_img_link,a,,,item_2_title_link,a,Sauce Labs Onesie,,0.75,0.0,1.0,1,0
item_1_img_link,a,,,item_3_img_link,a,,,0.93,1.0,1.0,1,0
item_1_img_link,a,,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.75,0.0,1.0,1,0
item_1_img_link,a,,,,a,Twitter,,0.0,0.0,1.0,1,0
item_1_img_link,a,,,,a,Facebook,,0.0,0.0,1.0,1,0
item_1_img_link,a,,,,a,LinkedIn,,0.0,0.0,1.0,1,0
item_1_img_link,a,,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.0,0.0,0,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,react-burger-menu-btn,button,Open Menu,,0.26,0.12,1.0,0,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,react-burger-cross-btn,button,Close Menu,,0.21,0.24,1.0,0,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.35,0.0,0,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.24,0.35,0.0,0,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.35,0.0,0,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.35,0.0,0,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.22,0.35,0.0,0,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.23,0.35,0.0,0,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.51,0.38,0.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,about_sidebar_link,a,About,bm-item menu-item,0.51,0.29,0.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,logout_sidebar_link,a,Logout,bm-item menu-item,0.5,0.21,0.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.51,0.37,0.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,,a,,shopping_cart_link,0.0,0.0,0.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_4_img_link,a,,,0.75,0.0,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_4_title_link,a,Sauce Labs Backpack,,0.94,0.57,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_0_img_link,a,,,0.75,0.0,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_0_title_link,a,Sauce Labs Bike Light,,0.94,0.68,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_1_img_link,a,,,0.81,0.0,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,1.0,1.0,1.0,1,1
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_5_img_link,a,,,0.75,0.0,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.94,0.6,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_2_img_link,a,,,0.75,0.0,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_2_title_link,a,Sauce Labs Onesie,,0.94,0.7,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_3_img_link,a,,,0.75,0.0,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.94,0.46,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,,a,Twitter,,0.0,0.2,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,,a,Facebook,,0.0,0.32,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,,a,LinkedIn,,0.0,0.13,1.0,1,0
item_1_title_link,a,Sauce Labs Bolt T-Shirt,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.3,0.0,0,0
item_5_img_link,a,,,react-burger-menu-btn,button,Open Menu,,0.22,0.0,1.0,0,0
item_5_img_link,a,,,react-burger-cross-btn,button,Close Menu,,0.16,0.0,1.0,0,0
item_5_img_link,a,,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_5_img_link,a,,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.0,0.0,0,0
item_5_img_link,a,,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_5_img_link,a,,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_5_img_link,a,,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.18,0.0,0.0,0,0
item_5_img_link,a,,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_5_img_link,a,,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.49,0.0,0.0,1,0
item_5_img_link,a,,,about_sidebar_link,a,About,bm-item menu-item,0.48,0.0,0.0,1,0
item_5_img_link,a,,,logout_sidebar_link,a,Logout,bm-item menu-item,0.47,0.0,0.0,1,0
item_5_img_link,a,,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.48,0.0,0.0,1,0
item_5_img_link,a,,,,a,,shopping_cart_link,0.0,1.0,0.0,1,0
item_5_img_link,a,,,item_4_img_link,a,,,0.93,1.0,1.0,1,0
item_5_img_link,a,,,item_4_title_link,a,Sauce Labs Backpack,,0.75,0.0,1.0,1,0
item_5_img_link,a,,,item_0_img_link,a,,,0.93,1.0,1.0,1,0
item_5_img_link,a,,,item_0_title_link,a,Sauce Labs Bike Light,,0.75,0.0,1.0,1,0
item_5_img_link,a,,,item_1_img_link,a,,,0.93,1.0,1.0,1,0
item_5_img_link,a,,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.75,0.0,1.0,1,0
item_5_img_link,a,,,item_5_img_link,a,,,1.0,1.0,1.0,1,1
item_5_img_link,a,,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.81,0.0,1.0,1,0
item_5_img_link,a,,,item_2_img_link,a,,,0.93,1.0,1.0,1,0
item_5_img_link,a,,,item_2_title_link,a,Sauce Labs Onesie,,0.75,0.0,1.0,1,0
item_5_img_link,a,,,item_3_img_link,a,,,0.93,1.0,1.0,1,0
item_5_img_link,a,,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.75,0.0,1.0,1,0
item_5_img_link,a,,,,a,Twitter,,0.0,0.0,1.0,1,0
item_5_img_link,a,,,,a,Facebook,,0.0,0.0,1.0,1,0
item_5_img_link,a,,,,a,LinkedIn,,0.0,0.0,1.0,1,0
item_5_img_link,a,,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.0,0.0,0,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,react-burger-menu-btn,button,Open Menu,,0.26,0.18,1.0,0,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,react-burger-cross-btn,button,Close Menu,,0.21,0.35,1.0,0,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.34,0.0,0,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.24,0.34,0.0,0,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.34,0.0,0,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.34,0.0,0,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.22,0.34,0.0,0,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.23,0.34,0.0,0,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.51,0.3,0.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,about_sidebar_link,a,About,bm-item menu-item,0.51,0.21,0.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,logout_sidebar_link,a,Logout,bm-item menu-item,0.5,0.13,0.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.51,0.36,0.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,,a,,shopping_cart_link,0.0,0.0,0.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_4_img_link,a,,,0.75,0.0,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_4_title_link,a,Sauce Labs Backpack,,0.94,0.7,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_0_img_link,a,,,0.75,0.0,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_0_title_link,a,Sauce Labs Bike Light,,0.94,0.62,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_1_img_link,a,,,0.75,0.0,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.94,0.6,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_5_img_link,a,,,0.81,0.0,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_5_title_link,a,Sauce Labs Fleece Jacket,,1.0,1.0,1.0,1,1
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_2_img_link,a,,,0.75,0.0,1.0,1,0
